-0.224	0.177	-0.009	-1.502	0.054	1.432	-0.309	
-0.224	0.177	-0.009	-1.502	0.054	1.432	-0.309	
-0.224	0.177	-0.009	-1.502	0.054	1.432	-0.309	
-0.224	0.177	-0.009	-1.502	0.054	1.432	-0.309	
-0.224	0.177	-0.009	-1.502	0.054	1.432	-0.308	
-0.224	0.177	-0.009	-1.502	0.054	1.432	-0.308	
-0.224	0.177	-0.009	-1.502	0.054	1.432	-0.308	
-0.224	0.177	-0.009	-1.502	0.054	1.432	-0.308	
-0.224	0.177	-0.009	-1.502	0.054	1.432	-0.308	
-0.224	0.177	-0.009	-1.502	0.054	1.432	-0.308	
-0.224	0.178	-0.009	-1.502	0.054	1.432	-0.308	
-0.224	0.178	-0.009	-1.502	0.054	1.432	-0.308	
-0.223	0.178	-0.009	-1.503	0.053	1.432	-0.308	
-0.223	0.178	-0.009	-1.503	0.053	1.432	-0.308	
-0.223	0.178	-0.009	-1.503	0.053	1.432	-0.308	
-0.223	0.178	-0.009	-1.503	0.053	1.432	-0.308	
-0.223	0.178	-0.009	-1.503	0.053	1.431	-0.308	
-0.223	0.178	-0.009	-1.503	0.053	1.431	-0.308	
-0.223	0.178	-0.009	-1.503	0.053	1.431	-0.308	
-0.223	0.178	-0.009	-1.503	0.053	1.431	-0.308	
-0.223	0.178	-0.009	-1.503	0.053	1.431	-0.308	
-0.223	0.178	-0.009	-1.503	0.053	1.431	-0.308	
-0.223	0.178	-0.009	-1.503	0.053	1.431	-0.308	
-0.223	0.178	-0.009	-1.503	0.053	1.431	-0.308	
-0.223	0.178	-0.009	-1.503	0.053	1.431	-0.308	
-0.223	0.178	-0.009	-1.503	0.053	1.431	-0.308	
-0.223	0.178	-0.009	-1.503	0.053	1.431	-0.308	
-0.223	0.178	-0.009	-1.503	0.053	1.431	-0.308	
-0.223	0.178	-0.009	-1.503	0.053	1.431	-0.307	
-0.223	0.178	-0.009	-1.503	0.053	1.431	-0.307	
-0.223	0.178	-0.009	-1.503	0.053	1.431	-0.307	
-0.223	0.178	-0.009	-1.503	0.053	1.431	-0.307	
-0.223	0.178	-0.009	-1.503	0.053	1.430	-0.307	
-0.223	0.178	-0.009	-1.503	0.053	1.430	-0.307	
-0.223	0.178	-0.009	-1.503	0.053	1.430	-0.307	
-0.223	0.178	-0.009	-1.503	0.053	1.430	-0.307	
-0.223	0.178	-0.009	-1.503	0.053	1.430	-0.307	
-0.223	0.178	-0.009	-1.503	0.053	1.430	-0.307	
-0.223	0.178	-0.009	-1.503	0.053	1.430	-0.307	
-0.223	0.178	-0.009	-1.503	0.053	1.430	-0.307	
-0.223	0.178	-0.009	-1.503	0.053	1.430	-0.307	
-0.223	0.178	-0.009	-1.503	0.053	1.430	-0.307	
-0.223	0.179	-0.009	-1.503	0.053	1.430	-0.307	
-0.223	0.179	-0.009	-1.503	0.053	1.430	-0.307	
-0.223	0.179	-0.009	-1.504	0.053	1.430	-0.307	
-0.223	0.179	-0.009	-1.504	0.053	1.430	-0.307	
-0.223	0.179	-0.009	-1.504	0.053	1.430	-0.307	
-0.223	0.179	-0.009	-1.504	0.053	1.430	-0.307	
-0.223	0.179	-0.009	-1.504	0.053	1.430	-0.307	
-0.223	0.179	-0.009	-1.504	0.053	1.429	-0.307	
-0.223	0.179	-0.009	-1.504	0.053	1.429	-0.307	
-0.223	0.179	-0.009	-1.504	0.053	1.429	-0.307	
-0.222	0.179	-0.009	-1.504	0.053	1.429	-0.307	
-0.222	0.179	-0.009	-1.504	0.053	1.429	-0.306	
-0.222	0.179	-0.009	-1.504	0.053	1.429	-0.306	
-0.222	0.179	-0.009	-1.504	0.053	1.429	-0.306	
-0.222	0.179	-0.009	-1.504	0.053	1.429	-0.306	
-0.222	0.179	-0.009	-1.504	0.053	1.429	-0.306	
-0.222	0.179	-0.009	-1.504	0.053	1.429	-0.306	
-0.222	0.179	-0.009	-1.504	0.053	1.429	-0.306	
-0.222	0.179	-0.009	-1.504	0.053	1.429	-0.306	
-0.222	0.179	-0.009	-1.504	0.053	1.429	-0.306	
-0.222	0.179	-0.009	-1.504	0.053	1.429	-0.306	
-0.222	0.179	-0.009	-1.504	0.053	1.429	-0.306	
-0.222	0.179	-0.009	-1.504	0.053	1.429	-0.306	
-0.222	0.179	-0.009	-1.504	0.053	1.429	-0.306	
-0.222	0.179	-0.009	-1.504	0.053	1.429	-0.306	
-0.222	0.179	-0.009	-1.504	0.053	1.428	-0.306	
-0.222	0.179	-0.009	-1.504	0.053	1.428	-0.306	
-0.222	0.179	-0.009	-1.504	0.053	1.428	-0.306	
-0.222	0.179	-0.009	-1.504	0.053	1.428	-0.306	
-0.222	0.179	-0.009	-1.504	0.053	1.428	-0.306	
-0.222	0.179	-0.009	-1.504	0.053	1.428	-0.306	
-0.222	0.179	-0.009	-1.504	0.053	1.428	-0.306	
-0.222	0.180	-0.009	-1.504	0.053	1.428	-0.306	
-0.222	0.180	-0.009	-1.504	0.053	1.428	-0.306	
-0.222	0.180	-0.009	-1.505	0.053	1.428	-0.306	
-0.222	0.180	-0.009	-1.505	0.053	1.428	-0.306	
-0.222	0.180	-0.009	-1.505	0.053	1.428	-0.306	
-0.222	0.180	-0.009	-1.505	0.053	1.428	-0.305	
-0.222	0.180	-0.009	-1.505	0.053	1.428	-0.305	
-0.222	0.180	-0.009	-1.505	0.053	1.428	-0.305	
-0.222	0.180	-0.009	-1.505	0.053	1.428	-0.305	
-0.222	0.180	-0.009	-1.505	0.053	1.428	-0.305	
-0.222	0.180	-0.009	-1.505	0.053	1.428	-0.305	
-0.222	0.180	-0.009	-1.505	0.053	1.427	-0.305	
-0.222	0.180	-0.009	-1.505	0.053	1.427	-0.305	
-0.222	0.180	-0.009	-1.505	0.053	1.427	-0.305	
-0.222	0.180	-0.009	-1.505	0.053	1.427	-0.305	
-0.222	0.180	-0.009	-1.505	0.053	1.427	-0.305	
-0.221	0.180	-0.009	-1.505	0.053	1.427	-0.305	
-0.221	0.180	-0.009	-1.505	0.053	1.427	-0.305	
-0.221	0.180	-0.009	-1.505	0.053	1.427	-0.305	
-0.221	0.180	-0.009	-1.505	0.053	1.427	-0.305	
-0.221	0.180	-0.009	-1.505	0.053	1.427	-0.305	
-0.221	0.180	-0.009	-1.505	0.053	1.427	-0.305	
-0.221	0.180	-0.009	-1.505	0.053	1.427	-0.305	
-0.221	0.180	-0.009	-1.505	0.053	1.427	-0.305	
-0.221	0.180	-0.009	-1.505	0.053	1.427	-0.305	
-0.221	0.180	-0.009	-1.505	0.052	1.427	-0.305	
-0.221	0.180	-0.009	-1.505	0.052	1.427	-0.305	
-0.221	0.180	-0.009	-1.505	0.052	1.427	-0.305	
-0.221	0.180	-0.009	-1.505	0.052	1.426	-0.305	
-0.221	0.180	-0.009	-1.505	0.052	1.426	-0.305	
-0.221	0.180	-0.009	-1.505	0.052	1.426	-0.305	
-0.221	0.180	-0.009	-1.505	0.052	1.426	-0.305	
-0.221	0.181	-0.009	-1.505	0.052	1.426	-0.304	
-0.221	0.181	-0.009	-1.505	0.052	1.426	-0.304	
-0.221	0.181	-0.009	-1.505	0.052	1.426	-0.304	
-0.221	0.181	-0.009	-1.505	0.052	1.426	-0.304	
-0.221	0.181	-0.009	-1.506	0.052	1.426	-0.304	
-0.221	0.181	-0.009	-1.506	0.052	1.426	-0.304	
-0.221	0.181	-0.009	-1.506	0.052	1.426	-0.304	
-0.221	0.181	-0.009	-1.506	0.052	1.426	-0.304	
-0.221	0.181	-0.009	-1.506	0.052	1.426	-0.304	
-0.221	0.181	-0.009	-1.506	0.052	1.426	-0.304	
-0.221	0.181	-0.009	-1.506	0.052	1.426	-0.304	
-0.221	0.181	-0.009	-1.506	0.052	1.426	-0.304	
-0.221	0.181	-0.009	-1.506	0.052	1.426	-0.304	
-0.221	0.181	-0.009	-1.506	0.052	1.425	-0.304	
-0.221	0.181	-0.009	-1.506	0.052	1.425	-0.304	
-0.221	0.181	-0.009	-1.506	0.052	1.425	-0.304	
-0.221	0.181	-0.009	-1.506	0.052	1.425	-0.304	
-0.221	0.181	-0.009	-1.506	0.052	1.425	-0.304	
-0.221	0.181	-0.009	-1.506	0.052	1.425	-0.304	
-0.221	0.181	-0.009	-1.506	0.052	1.425	-0.304	
-0.221	0.181	-0.009	-1.506	0.052	1.425	-0.304	
-0.221	0.181	-0.009	-1.506	0.052	1.425	-0.304	
-0.220	0.181	-0.009	-1.506	0.052	1.425	-0.304	
-0.220	0.181	-0.009	-1.506	0.052	1.425	-0.304	
-0.220	0.181	-0.009	-1.506	0.052	1.425	-0.304	
-0.220	0.181	-0.009	-1.506	0.052	1.425	-0.303	
-0.220	0.181	-0.009	-1.506	0.052	1.425	-0.303	
-0.220	0.181	-0.009	-1.506	0.052	1.425	-0.303	
-0.220	0.181	-0.009	-1.506	0.052	1.425	-0.303	
-0.220	0.181	-0.009	-1.506	0.052	1.425	-0.303	
-0.220	0.181	-0.009	-1.506	0.052	1.424	-0.303	
-0.220	0.182	-0.009	-1.506	0.052	1.424	-0.303	
-0.220	0.182	-0.009	-1.506	0.052	1.424	-0.303	
-0.220	0.182	-0.009	-1.506	0.052	1.424	-0.303	
-0.220	0.182	-0.009	-1.506	0.052	1.424	-0.303	
-0.220	0.182	-0.009	-1.506	0.052	1.424	-0.303	
-0.220	0.182	-0.009	-1.507	0.052	1.424	-0.303	
-0.220	0.182	-0.009	-1.507	0.052	1.424	-0.303	
-0.220	0.182	-0.009	-1.507	0.052	1.424	-0.303	
-0.220	0.182	-0.009	-1.507	0.052	1.424	-0.303	
-0.220	0.182	-0.009	-1.507	0.052	1.424	-0.303	
-0.220	0.182	-0.009	-1.507	0.052	1.424	-0.303	
-0.220	0.182	-0.009	-1.507	0.052	1.424	-0.303	
-0.220	0.182	-0.009	-1.507	0.052	1.424	-0.303	
-0.220	0.182	-0.009	-1.507	0.052	1.424	-0.303	
-0.220	0.182	-0.009	-1.507	0.052	1.424	-0.303	
-0.220	0.182	-0.009	-1.507	0.052	1.424	-0.303	
-0.220	0.182	-0.009	-1.507	0.052	1.424	-0.303	
-0.220	0.182	-0.009	-1.507	0.052	1.423	-0.303	
-0.220	0.182	-0.009	-1.507	0.052	1.423	-0.303	
-0.220	0.182	-0.009	-1.507	0.052	1.423	-0.303	
-0.220	0.182	-0.009	-1.507	0.052	1.423	-0.302	
-0.220	0.182	-0.009	-1.507	0.052	1.423	-0.302	
-0.220	0.182	-0.009	-1.507	0.052	1.423	-0.302	
-0.220	0.182	-0.009	-1.507	0.052	1.423	-0.302	
-0.220	0.182	-0.009	-1.507	0.052	1.423	-0.302	
-0.220	0.182	-0.009	-1.507	0.052	1.423	-0.302	
-0.220	0.182	-0.009	-1.507	0.052	1.423	-0.302	
-0.220	0.182	-0.009	-1.507	0.052	1.423	-0.302	
-0.220	0.182	-0.009	-1.507	0.052	1.423	-0.302	
-0.220	0.182	-0.009	-1.507	0.052	1.423	-0.302	
-0.219	0.182	-0.009	-1.507	0.052	1.423	-0.302	
-0.219	0.182	-0.009	-1.507	0.052	1.423	-0.302	
-0.219	0.183	-0.009	-1.507	0.052	1.423	-0.302	
-0.219	0.183	-0.009	-1.507	0.052	1.422	-0.302	
-0.219	0.183	-0.009	-1.507	0.052	1.422	-0.302	
-0.219	0.183	-0.009	-1.507	0.052	1.422	-0.302	
-0.219	0.183	-0.009	-1.507	0.052	1.422	-0.302	
-0.219	0.183	-0.009	-1.508	0.052	1.422	-0.302	
-0.219	0.183	-0.009	-1.508	0.052	1.422	-0.302	
-0.219	0.183	-0.009	-1.508	0.052	1.422	-0.302	
-0.219	0.183	-0.009	-1.508	0.052	1.422	-0.302	
-0.219	0.183	-0.009	-1.508	0.052	1.422	-0.302	
-0.219	0.183	-0.009	-1.508	0.052	1.422	-0.302	
-0.219	0.183	-0.009	-1.508	0.052	1.422	-0.302	
-0.219	0.183	-0.009	-1.508	0.052	1.422	-0.302	
-0.219	0.183	-0.009	-1.508	0.052	1.422	-0.302	
-0.219	0.183	-0.009	-1.508	0.052	1.422	-0.302	
-0.219	0.183	-0.009	-1.508	0.052	1.422	-0.301	
-0.219	0.183	-0.009	-1.508	0.052	1.422	-0.301	
-0.219	0.183	-0.009	-1.508	0.052	1.422	-0.301	
-0.219	0.183	-0.009	-1.508	0.051	1.422	-0.301	
-0.219	0.183	-0.009	-1.508	0.051	1.421	-0.301	
-0.219	0.183	-0.009	-1.508	0.051	1.421	-0.301	
-0.219	0.183	-0.009	-1.508	0.051	1.421	-0.301	
-0.219	0.183	-0.009	-1.508	0.051	1.421	-0.301	
-0.219	0.183	-0.009	-1.508	0.051	1.421	-0.301	
-0.219	0.183	-0.009	-1.508	0.051	1.421	-0.301	
-0.219	0.183	-0.009	-1.508	0.051	1.421	-0.301	
-0.219	0.183	-0.009	-1.508	0.051	1.421	-0.301	
-0.219	0.183	-0.009	-1.508	0.051	1.421	-0.301	
-0.219	0.183	-0.009	-1.508	0.051	1.421	-0.301	
-0.219	0.183	-0.009	-1.508	0.051	1.421	-0.301	
-0.219	0.183	-0.009	-1.508	0.051	1.421	-0.301	
-0.219	0.184	-0.009	-1.508	0.051	1.421	-0.301	
-0.219	0.184	-0.009	-1.508	0.051	1.421	-0.301	
-0.219	0.184	-0.009	-1.508	0.051	1.421	-0.301	
-0.219	0.184	-0.009	-1.508	0.051	1.421	-0.301	
-0.219	0.184	-0.009	-1.508	0.051	1.421	-0.301	
-0.219	0.184	-0.009	-1.508	0.051	1.420	-0.301	
-0.219	0.184	-0.009	-1.508	0.051	1.420	-0.301	
-0.219	0.184	-0.009	-1.508	0.051	1.420	-0.301	
-0.218	0.184	-0.009	-1.509	0.051	1.420	-0.301	
-0.218	0.184	-0.009	-1.509	0.051	1.420	-0.300	
-0.218	0.184	-0.009	-1.509	0.051	1.420	-0.300	
-0.218	0.184	-0.009	-1.509	0.051	1.420	-0.300	
-0.218	0.184	-0.009	-1.509	0.051	1.420	-0.300	
-0.218	0.184	-0.009	-1.509	0.051	1.420	-0.300	
-0.218	0.184	-0.009	-1.509	0.051	1.420	-0.300	
-0.218	0.184	-0.009	-1.509	0.051	1.420	-0.300	
-0.218	0.184	-0.009	-1.509	0.051	1.420	-0.300	
-0.218	0.184	-0.009	-1.509	0.051	1.420	-0.300	
-0.218	0.184	-0.009	-1.509	0.051	1.420	-0.300	
-0.218	0.184	-0.009	-1.509	0.051	1.420	-0.300	
-0.218	0.184	-0.009	-1.509	0.051	1.420	-0.300	
-0.218	0.184	-0.009	-1.509	0.051	1.420	-0.300	
-0.218	0.184	-0.009	-1.509	0.051	1.420	-0.300	
-0.218	0.184	-0.009	-1.509	0.051	1.419	-0.300	
-0.218	0.184	-0.009	-1.509	0.051	1.419	-0.300	
-0.218	0.184	-0.009	-1.509	0.051	1.419	-0.300	
-0.218	0.184	-0.009	-1.509	0.051	1.419	-0.300	
-0.218	0.184	-0.009	-1.509	0.051	1.419	-0.300	
-0.218	0.184	-0.009	-1.509	0.051	1.419	-0.300	
-0.218	0.184	-0.009	-1.509	0.051	1.419	-0.300	
-0.218	0.184	-0.009	-1.509	0.051	1.419	-0.300	
-0.218	0.184	-0.009	-1.509	0.051	1.419	-0.300	
-0.218	0.185	-0.009	-1.509	0.051	1.419	-0.300	
-0.218	0.185	-0.009	-1.509	0.051	1.419	-0.300	
-0.218	0.185	-0.009	-1.509	0.051	1.419	-0.300	
-0.218	0.185	-0.009	-1.509	0.051	1.419	-0.299	
-0.218	0.185	-0.009	-1.509	0.051	1.419	-0.299	
-0.218	0.185	-0.009	-1.509	0.051	1.419	-0.299	
-0.218	0.185	-0.009	-1.509	0.051	1.419	-0.299	
-0.218	0.185	-0.009	-1.509	0.051	1.419	-0.299	
-0.218	0.185	-0.009	-1.509	0.051	1.419	-0.299	
-0.218	0.185	-0.009	-1.510	0.051	1.418	-0.299	
-0.218	0.185	-0.009	-1.510	0.051	1.418	-0.299	
-0.218	0.185	-0.009	-1.510	0.051	1.418	-0.299	
-0.218	0.185	-0.009	-1.510	0.051	1.418	-0.299	
-0.218	0.185	-0.009	-1.510	0.051	1.418	-0.299	
-0.218	0.185	-0.009	-1.510	0.051	1.418	-0.299	
-0.217	0.185	-0.009	-1.510	0.051	1.418	-0.299	
-0.217	0.185	-0.009	-1.510	0.051	1.418	-0.299	
-0.217	0.185	-0.009	-1.510	0.051	1.418	-0.299	
-0.217	0.185	-0.009	-1.510	0.051	1.418	-0.299	
-0.217	0.185	-0.009	-1.510	0.051	1.418	-0.299	
-0.217	0.185	-0.009	-1.510	0.051	1.418	-0.299	
-0.217	0.185	-0.009	-1.510	0.051	1.418	-0.299	
-0.217	0.185	-0.009	-1.510	0.051	1.418	-0.299	
-0.217	0.185	-0.009	-1.510	0.051	1.418	-0.299	
-0.217	0.185	-0.009	-1.510	0.051	1.418	-0.299	
-0.217	0.185	-0.009	-1.510	0.051	1.418	-0.299	
-0.217	0.185	-0.009	-1.510	0.051	1.417	-0.299	
-0.217	0.185	-0.009	-1.510	0.051	1.417	-0.299	
-0.217	0.185	-0.009	-1.510	0.051	1.417	-0.299	
-0.217	0.185	-0.009	-1.510	0.051	1.417	-0.299	
-0.217	0.186	-0.009	-1.510	0.051	1.417	-0.298	
-0.217	0.186	-0.009	-1.510	0.051	1.417	-0.298	
-0.217	0.186	-0.009	-1.510	0.051	1.417	-0.298	
-0.217	0.186	-0.009	-1.510	0.051	1.417	-0.298	
-0.217	0.186	-0.009	-1.510	0.051	1.417	-0.298	
-0.217	0.186	-0.009	-1.510	0.051	1.417	-0.298	
-0.217	0.186	-0.009	-1.510	0.051	1.417	-0.298	
-0.217	0.186	-0.009	-1.510	0.051	1.417	-0.298	
-0.217	0.186	-0.009	-1.510	0.051	1.417	-0.298	
-0.217	0.186	-0.009	-1.510	0.051	1.417	-0.298	
-0.217	0.186	-0.009	-1.510	0.051	1.417	-0.298	
-0.217	0.186	-0.009	-1.510	0.051	1.417	-0.298	
-0.217	0.186	-0.009	-1.510	0.051	1.417	-0.298	
-0.217	0.186	-0.009	-1.511	0.051	1.416	-0.298	
-0.217	0.186	-0.009	-1.511	0.051	1.416	-0.298	
-0.217	0.186	-0.009	-1.511	0.051	1.416	-0.298	
-0.217	0.186	-0.009	-1.511	0.051	1.416	-0.298	
-0.217	0.186	-0.009	-1.511	0.051	1.416	-0.298	
-0.217	0.186	-0.009	-1.511	0.051	1.416	-0.298	
-0.217	0.186	-0.009	-1.511	0.051	1.416	-0.298	
-0.217	0.186	-0.009	-1.511	0.051	1.416	-0.298	
-0.217	0.186	-0.009	-1.511	0.051	1.416	-0.298	
-0.217	0.186	-0.009	-1.511	0.050	1.416	-0.298	
-0.217	0.186	-0.009	-1.511	0.050	1.416	-0.298	
-0.217	0.186	-0.009	-1.511	0.050	1.416	-0.298	
-0.216	0.186	-0.009	-1.511	0.050	1.416	-0.298	
-0.216	0.186	-0.009	-1.511	0.050	1.416	-0.298	
-0.216	0.186	-0.009	-1.511	0.050	1.416	-0.297	
-0.216	0.186	-0.009	-1.511	0.050	1.416	-0.297	
-0.216	0.186	-0.009	-1.511	0.050	1.416	-0.297	
-0.216	0.186	-0.009	-1.511	0.050	1.416	-0.297	
-0.216	0.187	-0.009	-1.511	0.050	1.416	-0.297	
-0.216	0.187	-0.009	-1.511	0.050	1.415	-0.297	
-0.216	0.187	-0.009	-1.511	0.050	1.415	-0.297	
-0.216	0.187	-0.009	-1.511	0.050	1.415	-0.297	
-0.216	0.187	-0.009	-1.511	0.050	1.415	-0.297	
-0.216	0.187	-0.009	-1.511	0.050	1.415	-0.297	
-0.216	0.187	-0.009	-1.511	0.050	1.415	-0.297	
-0.216	0.187	-0.009	-1.511	0.050	1.415	-0.297	
-0.216	0.187	-0.009	-1.511	0.050	1.415	-0.297	
-0.216	0.187	-0.009	-1.511	0.050	1.415	-0.297	
-0.216	0.187	-0.009	-1.511	0.050	1.415	-0.297	
-0.216	0.187	-0.009	-1.511	0.050	1.415	-0.297	
-0.216	0.187	-0.009	-1.511	0.050	1.415	-0.297	
-0.216	0.187	-0.009	-1.511	0.050	1.415	-0.297	
-0.216	0.187	-0.009	-1.511	0.050	1.415	-0.297	
-0.216	0.187	-0.009	-1.511	0.050	1.415	-0.297	
-0.216	0.187	-0.009	-1.511	0.050	1.415	-0.297	
-0.216	0.187	-0.009	-1.512	0.050	1.415	-0.297	
-0.216	0.187	-0.009	-1.512	0.050	1.414	-0.297	
-0.216	0.187	-0.009	-1.512	0.050	1.414	-0.297	
-0.216	0.187	-0.009	-1.512	0.050	1.414	-0.297	
-0.216	0.187	-0.009	-1.512	0.050	1.414	-0.297	
-0.216	0.187	-0.009	-1.512	0.050	1.414	-0.297	
-0.216	0.187	-0.009	-1.512	0.050	1.414	-0.296	
-0.216	0.187	-0.009	-1.512	0.050	1.414	-0.296	
-0.216	0.187	-0.009	-1.512	0.050	1.414	-0.296	
-0.216	0.187	-0.009	-1.512	0.050	1.414	-0.296	
-0.216	0.187	-0.009	-1.512	0.050	1.414	-0.296	
-0.216	0.187	-0.009	-1.512	0.050	1.414	-0.296	
-0.216	0.188	-0.009	-1.512	0.050	1.414	-0.296	
-0.216	0.188	-0.009	-1.512	0.050	1.414	-0.296	
-0.216	0.188	-0.009	-1.512	0.050	1.414	-0.296	
-0.216	0.188	-0.009	-1.512	0.050	1.414	-0.296	
-0.216	0.188	-0.009	-1.512	0.050	1.414	-0.296	
-0.216	0.188	-0.009	-1.512	0.050	1.414	-0.296	
-0.215	0.188	-0.009	-1.512	0.050	1.414	-0.296	
-0.215	0.188	-0.009	-1.512	0.050	1.413	-0.296	
-0.215	0.188	-0.009	-1.512	0.050	1.413	-0.296	
-0.215	0.188	-0.009	-1.512	0.050	1.413	-0.296	
-0.215	0.188	-0.009	-1.512	0.050	1.413	-0.296	
-0.215	0.188	-0.009	-1.512	0.050	1.413	-0.296	
-0.215	0.188	-0.009	-1.512	0.050	1.413	-0.296	
-0.215	0.188	-0.009	-1.512	0.050	1.413	-0.296	
-0.215	0.188	-0.009	-1.512	0.050	1.413	-0.296	
-0.215	0.188	-0.009	-1.512	0.050	1.413	-0.296	
-0.215	0.188	-0.009	-1.512	0.050	1.413	-0.296	
-0.215	0.188	-0.009	-1.512	0.050	1.413	-0.296	
-0.215	0.188	-0.009	-1.512	0.050	1.413	-0.296	
-0.215	0.188	-0.009	-1.512	0.050	1.413	-0.296	
-0.215	0.188	-0.009	-1.512	0.050	1.413	-0.295	
-0.215	0.188	-0.009	-1.512	0.050	1.413	-0.295	
-0.215	0.188	-0.009	-1.513	0.050	1.413	-0.295	
-0.215	0.188	-0.009	-1.513	0.050	1.413	-0.295	
-0.215	0.188	-0.009	-1.513	0.050	1.412	-0.295	
-0.215	0.188	-0.009	-1.513	0.050	1.412	-0.295	
-0.215	0.188	-0.009	-1.513	0.050	1.412	-0.295	
-0.215	0.188	-0.009	-1.513	0.050	1.412	-0.295	
-0.215	0.188	-0.009	-1.513	0.050	1.412	-0.295	
-0.215	0.188	-0.009	-1.513	0.050	1.412	-0.295	
-0.215	0.188	-0.009	-1.513	0.050	1.412	-0.295	
-0.215	0.189	-0.009	-1.513	0.050	1.412	-0.295	
-0.215	0.189	-0.009	-1.513	0.050	1.412	-0.295	
-0.215	0.189	-0.009	-1.513	0.050	1.412	-0.295	
