463.834	-98.744	476.607	0.042	-0.043	0.070	
463.845	-98.736	476.580	0.042	-0.043	0.070	
463.855	-98.729	476.553	0.042	-0.043	0.070	
463.865	-98.721	476.526	0.042	-0.043	0.070	
463.865	-98.721	476.526	0.042	-0.043	0.070	
463.885	-98.705	476.471	0.042	-0.043	0.070	
463.895	-98.697	476.444	0.042	-0.043	0.070	
463.906	-98.690	476.418	0.042	-0.043	0.070	
463.916	-98.683	476.391	0.042	-0.043	0.070	
463.926	-98.676	476.364	0.042	-0.043	0.070	
463.926	-98.676	476.364	0.042	-0.043	0.070	
463.947	-98.661	476.309	0.042	-0.043	0.070	
463.957	-98.653	476.282	0.042	-0.043	0.070	
463.967	-98.646	476.255	0.042	-0.043	0.070	
463.977	-98.638	476.228	0.042	-0.043	0.070	
463.987	-98.631	476.201	0.042	-0.043	0.070	
463.987	-98.631	476.201	0.042	-0.043	0.070	
464.008	-98.616	476.146	0.042	-0.043	0.070	
464.018	-98.608	476.119	0.042	-0.043	0.070	
464.028	-98.601	476.092	0.042	-0.043	0.070	
464.038	-98.593	476.065	0.042	-0.043	0.070	
464.049	-98.586	476.038	0.042	-0.043	0.070	
464.049	-98.586	476.038	0.042	-0.043	0.070	
464.070	-98.571	475.983	0.042	-0.043	0.070	
464.080	-98.564	475.956	0.042	-0.043	0.070	
464.090	-98.556	475.929	0.042	-0.043	0.070	
464.100	-98.548	475.902	0.042	-0.043	0.070	
464.110	-98.541	475.875	0.042	-0.043	0.070	
464.110	-98.541	475.875	0.042	-0.043	0.070	
464.130	-98.526	475.820	0.042	-0.043	0.069	
464.140	-98.519	475.793	0.042	-0.043	0.069	
464.150	-98.511	475.766	0.042	-0.043	0.069	
464.160	-98.504	475.739	0.042	-0.043	0.069	
464.170	-98.497	475.712	0.042	-0.043	0.069	
464.170	-98.497	475.712	0.042	-0.043	0.069	
464.191	-98.481	475.657	0.042	-0.043	0.069	
464.202	-98.474	475.630	0.042	-0.043	0.069	
464.202	-98.474	475.630	0.042	-0.043	0.069	
464.222	-98.459	475.576	0.042	-0.043	0.069	
464.232	-98.452	475.549	0.042	-0.043	0.069	
464.232	-98.452	475.549	0.042	-0.043	0.069	
464.253	-98.436	475.494	0.042	-0.043	0.069	
464.263	-98.429	475.467	0.042	-0.043	0.069	
464.273	-98.422	475.440	0.042	-0.043	0.069	
464.284	-98.414	475.413	0.042	-0.043	0.069	
464.294	-98.406	475.386	0.042	-0.043	0.069	
464.294	-98.406	475.386	0.042	-0.043	0.069	
464.315	-98.391	475.331	0.042	-0.043	0.069	
464.326	-98.384	475.304	0.042	-0.043	0.069	
464.326	-98.384	475.304	0.042	-0.043	0.069	
464.345	-98.369	475.251	0.042	-0.043	0.069	
